,tweetid,tweet,target,clean_text
654,630790736355553281,"At 11:06 PM, 1 NW Trinity [Pasco Co, FL] EMERGENCY MNGR reports FLOOD #TBW http://t.co/Yv4VYUSXU7",0,at pm nw trinity pasco co fl emergency mngr reports flood tbw
655,596753347949895680,@JoeJonasLAFan let's find out,0,let find out
656,611434931718193153,BITCHâ?¼ï¸?â?¼ï¸? i pay the bill and I bought the phoneð???ð???,0,bitch pay the bill and bought the phone
657,637689026288484352,Make friends and serve your community ð??? @ Conway Station Park https://t.co/ixEGnQdPbH,0,make friends and serve your community conway station park
658,607638434061131776,"On the ground and ready! (@ Newark Liberty International Airport (EWR) in Newark, NJ) https://t.co/EequAJrwuD",0,on the ground and ready newark liberty international airport ewr in newark nj
659,617934044588670977,Smd bitch ð???,0,smd bitch
660,630790740273004544,"At 11:24 AM, Tampa [Hillsborough Co, FL] LAW ENFORCEMENT reports FLOOD #TBW http://t.co/WwLOBoi7GF",0,at am tampa hillsborough co fl law enforcement reports flood tbw
661,637689045645160449,celfab squad â??ï¸? @ Central Michigan University https://t.co/VVreqpXojV,0,celfab squad central michigan university
662,660175139234009089,Today's Moving Colors of Life along Dudley Street.Â  A movement and storytelling performance Tellingâ?¦ https://t.co/SQNj9mFssm,0,today moving colors of life along dudley street movement and storytelling performance telling
663,614863241316040705,"14:30:01 |Temp: 93.8ÂºF |Dew Point 76.3ÂºF | Heat Index 107.0 | Rain today: 0.00 inches | Wind: 0.0 mph from the ESE, Gusting to 7.0",0,temp dew point heat index rain today inches wind mph from the ese gusting to
664,639910739533283328,Later gram ð??? @ Heinz Field https://t.co/6KqWmuuw85,0,later gram heinz field
665,643981065716125696,Just posted a photo @ Alex Creek https://t.co/loiesvSq0L,0,just posted photo alex creek
666,614863210932338688,https://t.co/GWnlgpUTio,0,
667,587035478068568064,Been saying it forever.... http://t.co/7SAijpQ4Ww,0,been saying it forever
668,660175135161233408,bye bye cali see you later @ San Jose International Airport (SJC) https://t.co/R7fwJt3EGM,0,bye bye cali see you later san jose international airport sjc
669,617933972073414656,You bout whatever well bitch I'm bout the same shit .,0,you bout whatever well bitch bout the same shit
670,628411509337665536,"@indygotsoul lo, I hat Drake, yo.",0,lo hat drake yo
671,588064393767813121,Shhhhhh.............pray. @ That Good Place https://t.co/S0a8wk1lK2,0,shhhhhh pray that good place
672,587035476089032705,Kawhi coulda dropped 30 a couple times last week but he gets taken out the game early,0,kawhi coulda dropped couple times last week but he gets taken out the game early
673,643980992961728513,Delete it fat @ Hudson Hotel https://t.co/Y5sz3y4IWg,0,delete it fat hudson hotel
674,591328244688760832,@Nate_Rizzo word. Right now im just focusing on my grind and that's a big distraction from reaching my goal I have set for myself,0,word right now im just focusing on my grind and that big distraction from reaching my goal have set for myself
675,630790736569479169,"At 8:00 PM, 1 SSW Tampa [Hillsborough Co, FL] BROADCAST MEDIA reports FLOOD #TBW http://t.co/NJ6Ttc7wUd",0,at pm ssw tampa hillsborough co fl broadcast media reports flood tbw
676,611434958553362432,"@Even_Teven ð???ð???ð??? shut up I wrote ""that's fucked up"" because of the intentions behind it lmao",0,shut up wrote that fucked up because of the intentions behind it lmao
677,588064392320716800,Don't annoy me today because I've had my limit,0,don annoy me today because ve had my limit
678,660175148239077376,Video of Suicide by Police in #Mesquite https://t.co/RpBYUTQtdl,0,video of suicide by police in mesquite
679,621941940859219968,ð???ð???ð???,0,
680,637689046433665024,Grass flip flops anyone? Samoka oi. @ Eastern Market in Downtown Detroit https://t.co/3zd43sXhEo,0,grass flip flops anyone samoka oi eastern market in downtown detroit
681,611434846640930816,Free Cubee Till He Free,0,free cubee till he free
682,628411532200804352,Just posted a photo @ Montauk Point Lighthouse https://t.co/kB3Fktltpg,0,just posted photo montauk point lighthouse
683,587035482661527553,"I'm at Petco Park - @mlb for @SFGiants vs @padres in San Diego, CA https://t.co/waNRZAu7V2",0,at petco park for vs in san diego ca
684,643980996858150912,Founders meetup http://t.co/nOXi4rBCmr,0,founders meetup
685,633336754368585728,@seedywumps @rinkydnk2 @Mrkauffman1951J @alene721 http://t.co/dtwKtkLZiU,0,
686,643980987941175297,@hangingsliders @AhmedFareedCSN they will get BP arm internally and bench is basically set: Kelby/Susac/blanco/,0,they will get bp arm internally and bench is basically set kelby susac blanco
687,591328245162778625,@truthdoesntliee I'm wishing for u ð???ð??«,0,wishing for
688,588064394120159234,come correct with some respect,0,come correct with some respect
689,607638411290230785,@_LeoMfbaby dat bih gully got in back field & folded up huh dawg?,0,dat bih gully got in back field folded up huh dawg
690,591328235918467074,@Kendall_wiggy ð???.ð???.ð???.ð???,0,
691,591328246110621698,I'm emotionally exhausted omg,0,emotionally exhausted omg
692,630790756324757504,"At #pentwater #Michigan #USA @ Pentwater, Michigan https://t.co/YryITL2gNs",0,at pentwater michigan usa pentwater michigan
693,589511708109975552,ð???ð??¥ https://t.co/VGJSeumBwD,0,
694,643980981901389828,Daddy taught me to spy on the neighbors so he can take a break. @ Eaglerock Village Apartments https://t.co/M9BA5Tr4Ho,0,daddy taught me to spy on the neighbors so he can take break eaglerock village apartments
695,589511709888417792,Like shut that shit up.,0,like shut that shit up
696,614863207337869312,Hl,0,hl
697,660175129914118144,#OrlandoFree Free TV Stand (Orlando) https://t.co/5G6zuS2Sgd,0,orlandofree free tv stand orlando
698,614863237968834560,Ain't even look at it from my point,0,ain even look at it from my point
699,648570195754229760,"I'm at Fowler Drive Elementary in Athens, GA https://t.co/8l3mKWjBcW",0,at fowler drive elementary in athens ga
700,591328237201985537,Throwback to Easter ð??? @Mister_Sanchezz http://t.co/LG4djcEbyH,0,throwback to easter
701,643980982392066048,Werk flow. @ Number Nine https://t.co/Sdc3XkHVOs,0,werk flow number nine
702,614863220633899008,"A 2006 Ford Escape Hybrid was just scanned near Cuevecillas, Chih. http://t.co/Pa268hmek6 #1millionscans #vinny #iphone",0,ford escape hybrid was just scanned near cuevecillas chih millionscans vinny iphone
703,596753361539506176,#OClostfound Please bring our little dog home! (Santa Ana/Tustin area): Someone out there has my little white dog.â?¦ http://t.co/Cn5oba75xz,0,oclostfound please bring our little dog home santa ana tustin area someone out there has my little white dog
704,588064385765138432,I haven't been able to sleep through the night for weeeeeks. Fuck ð??£ð??´,0,have not been able to sleep through the night for weeeeeks fuck
705,614863206729822208,@WilmBlueRocks what time does the pet event start today,0,what time does the pet event start today
706,633336714937937920,Are you even a couple if you don't accidentally match on the first day of school? @ Northern Kentuckyâ?¦ https://t.co/atEjJXvIDx,0,are you even couple if you do not accidentally match on the first day of school northern kentucky
707,639910702082228224,B.C. asks for tougher regulations after drones hamper wildfire fight: VANCOUVER â?? British Columbia is getting toughâ?¦ http://t.co/ZedV9E23uI,0,asks for tougher regulations after drones hamper wildfire fight vancouver british columbia is getting tough
708,591328237575254016,"like if I had a kid rn I'd never let any of the baby mamas ""hoe"" friends kiss my child. #never",0,like if had kid rn never let any of the baby mamas hoe friends kiss my child never
709,637689018415738880,squad deep @ Susquehanna Bank Center https://t.co/8KtsNFUcPa,0,squad deep susquehanna bank center
710,630790748229779456,Wo liegt Pittsburgh? http://t.co/zctso7I5Oj #Pittsburgh #quiz,0,wo liegt pittsburgh pittsburgh quiz
711,643981063761592320,"O surf brasileiro nunca esteve em um momento tÃ£o bom! Reflexo de muito treino, dedicaÃ§Ã£o e muitaâ?¦ https://t.co/aUZu1MDmK0",0,surf brasileiro nunca esteve em um momento to bom reflexo de muito treino dedicao muita
712,591328241429778432,@lxlclifford my kind of advertising ð???ð??? http://t.co/Uik63fWi2F,0,my kind of advertising
713,637689020865204224,Uff k buena combinacion para este calorsh #radio #digital1029  #twist @â?¦ https://t.co/upMBk2qFWP,0,uff buena combinacion para este calorsh radio digital twist
714,648570183808892928,Do you recognize this guy?  Would love to send him a free print from his approach to #15 atâ?¦ https://t.co/lPz7hcu74f,0,do you recognize this guy would love to send him free print from his approach to at
715,639910737574514688,@sjogren_bjorn I need a shirt,0,need shirt
716,596753368808366081,Instaquote #tabelina #dragonfly #instamood #fridayinspiration @ Tabelina https://t.co/mqhukb4Mpb,0,instaquote tabelina dragonfly instamood fridayinspiration tabelina
717,611434868036124672,im on my 3rd blunt b4 da fuckin sunrise,0,im on my rd blunt da fuckin sunrise
718,648570180000481280,"I'm at The Allen Institute for Brain Science in Seattle, WA https://t.co/ud9VxMzdm1",0,at the allen institute for brain science in seattle wa
719,643981010380673025,U want da UGLY TRUTH or a BEAUTIFUL LIE? ð??? @ Carver Hills/Perry Homes ATL https://t.co/kf4i7e7MdO,0,want da ugly truth or beautiful lie carver hills perry homes atl
720,607638409331523584,@Dead_For_Life_ Sweet. You staying in Cookeville this summer?,0,sweet you staying in cookeville this summer
721,621941794989670400,"Ð?Ñ?Ðµ Ñ? Ð½Ðµ Ð¿Ð¾Ð½Ð¸Ð¼Ð°Ñ?, Ð·Ð°Ñ?ÐµÐ¼ Ð?Ð¶ÐµÑ?Ð°Ñ?Ð´ Ñ?Ð´ÐµÐ»Ð°Ð» ÐºÐ¾Ð½Ñ?ÐµÑ?Ñ? Ð² Ð¡Ð°Ð½-Ð?Ð¸ÐµÐ³Ð¾ Ð² Ñ?Ð¾Ñ? Ð¶Ðµ Ñ?Ð¸ÐºÐµÐ½Ð´, ÐºÐ¾Ð³Ð´Ð° Ð² Ð?Ð? Ñ?ÐµÑ?",0,
722,630790736577867776,"At 3:10 PM, 1 WSW Tampa [Hillsborough Co, FL] BROADCAST MEDIA reports FLOOD #TBW http://t.co/wLYxRi7lJz",0,at pm wsw tampa hillsborough co fl broadcast media reports flood tbw
723,589511713881460736,Omg @RazAotsuki ... #FateStay,0,omg fatestay
724,630790736569458688,"At 9:15 AM, 4 NW Tampa Internationa [Hillsborough Co, FL] LAW ENFORCEMENT reports FLOOD #TBW http://t.co/yOcJfuVgzz",0,at am nw tampa internationa hillsborough co fl law enforcement reports flood tbw
725,596753343277506560,"@RelaxVibes: ""How's your grades?"" http://t.co/UkBB9brPPh"" that is my exact reaction ð???ð???ð???",0,how your grades that is my exact reaction
726,628411518023905280,At Hollywood Walk of Fame â?? https://t.co/M5Xq4AtITJ,0,at hollywood walk of fame
727,607638419158794240,#logic #govball #honda @ govball https://t.co/e0GawVfwpj,0,logic govball honda govball
728,639910743001968648,"I'm at @HibbettSports in Conway, AR https://t.co/5S4qG3D9Bq",0,at in conway ar
729,617933957682761728,#memories,0,memories
730,596363640627810305,I need a pool at home,0,need pool at home
731,617934021054623744,Woohoo flew into this ditch @ Trestle Bike Park https://t.co/28UMmfTH9m,0,woohoo flew into this ditch trestle bike park
732,637689041924845569,ð???ð??¼ | #afterlight #vsco #photography #photograherlife #familyportrait #lightroom #canon #40mmpancake @â?¦ https://t.co/B4FaqZTWG7,0,afterlight vsco photography photograherlife familyportrait lightroom canon mmpancake
733,607638420362543104,Officially McCutcheon alumni ð??? @ Elliott Hall of Music https://t.co/Lugb3qvIpg,0,officially mccutcheon alumni elliott hall of music
734,589511715286601729,At #ADayWithNU @gregborzo mentions L car no.1. See it in person at @ChicagoMuseum! http://t.co/nAJfrVN2Sq,0,at adaywithnu mentions car no see it in person at
735,588064384863330304,That match sucked....,0,that match sucked
736,611434914999742464,I rather live in Fontana than Ontario ð??´,0,rather live in fontana than ontario
737,591328244080611329,I hate high school hope it blows up Lol,0,hate high school hope it blows up lol
738,611434923833094144,@cab1118 Hi! Didn't know you were on twitter You gotta tweet!,0,hi didn know you were on twitter you gotta tweet
739,630790736347181056,"At 9:00 AM, Fort Myers Beach [Lee Co, FL] BROADCAST MEDIA reports FLOOD #TBW http://t.co/V4Gd24HvBZ",0,at am fort myers beach lee co fl broadcast media reports flood tbw
740,611434852060147712,Idj what's wrong with me. I can't sleep and my body is so freaking cold and it's already summer!? I've been shivering for a bit now,0,idj what wrong with me can not sleep and my body is so freaking cold and it already summer ve been shivering for bit now
741,596363650392313857,"Also the #ShakeOfTheMonth @chefspike. Yeah, I know... ð??³ð???ð???LOL @ Good Stuff Eatery https://t.co/On7L5NN2cr",0,also the shakeofthemonth yeah know lol good stuff eatery
742,639910696591843328,Water Main Break Reported in E. Arlington: A road in East Arlington is reportedly starting to buckle after a waterâ?¦ http://t.co/1WOBHaB76K,0,water main break reported in arlington road in east arlington is reportedly starting to buckle after water
743,614863205270220800,Lake Clementine Trail with mr_manny_well and @alleesun3 #myeyesareopen @ Auburn Dam https://t.co/lQONDlutcR,0,lake clementine trail with mr manny well and myeyesareopen auburn dam
744,613551232712470529,No me acordaba que valias vrg.,0,no me acordaba que valias vrg
