,statename,stateabbr,statefip,tweetidg,tweet,sentcat_l,groupref_l,food_l,exclude_l,notes,nonfoodlocation,ambiguous,nstatedenominator,county,zipcode,tract2010,happy,username,timestamp,timezone,followers,latitude,longitude,negative,racecat,raceterm,raceterm2,raceterm3,raceterm4,raceterm5,sentrace,race,blackcat,middlecat,hispcat,asiancat,sentblack,sentmiddle,senthisp,sentasian,middlecat1,hispcat1,sentmiddle1,senthisp1,coder,AR,sentcat3,happy_manual,sad_manual,tract2010s,nstate,text,target
574,California,CA,06,591378709669515265g,Nigga at the bus is talking about how he had a gun and got arrested now he has to get shit done,-1,0.0,0,0.0,,0.0,0.0,11169695,6037,91321.0,6037920042.0,0,Mike,2015-04-23 17:10:46.465,null,,34.403795,-118.467077,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,-1.0,0.0,1.0,06037920042,941.0,nigga at the bus is talking about how he had gun and got arrested now he has to get shit done,0
575,California,CA,06,589276613717590016g,I don't see how niggas deal with girls sending paragraph texts. These texts make me more pissed than the actual situation lmao,-1,0.0,0,0.0,,0.0,0.0,11169695,6065,92507.0,6065046500.0,0,Bri,2015-04-17 21:57:47.752,Alaska,,33.978477,-117.339556,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,ryan,,-1.0,0.0,1.0,06065046500,941.0,do not see how niggas deal with girls sending paragraph texts these texts make me more pissed than the actual situation lmao,0
576,California,CA,06,708489575153401856g,"I'm at Tokiwa Japanese Cuisine in Moorpark, CA https://t.co/NLzOLeluV8",0,,0,,,,,11169695,6111,93021.0,6111007612.0,0,Douglas Edwards,2016-03-11 20:07:32.537,null,18.0,34.27811796,-118.88511758,0.0,Asian,japanese,,,,,0.0,1,,,,1.0,,,,0.0,,,,,shrikha,,0.0,0.0,0.0,06111007612,941.0,at tokiwa japanese cuisine in moorpark ca,0
577,California,CA,06,688121770595844097g,Them niggas not bout to prosper off my video without me ,-1,1.0,0,,,,,11169695,6037,90746.0,6037543322.0,0,Jonnathan Benites,2016-01-15 15:13:09.685,Pacific Time (US & Canada),1039.0,33.85501915,-118.25383788,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,shrikha,,-1.0,0.0,1.0,06037543322,941.0,them niggas not bout to prosper off my video without me,0
578,California,CA,06,587778057525571585g,@adriannapapell  #sayeyabandeh #ugg #film #iranian #turkish #actress #sparkling #Christianlouboutin http://t.co/Xw5OvhttQ8,0,0.0,0,0.0,,0.0,0.0,11169695,6037,90077.0,6037262200.0,0,Danny De La Cruz,2015-04-13 18:43:04.255,Arizona,,34.126844,-118.466909,0.0,Middle Eastern,iranian,,,,,0.0,1,,1.0,,,,0.0,,,1.0,,0.0,,ryan,,0.0,0.0,0.0,06037262200,941.0,sayeyabandeh ugg film iranian turkish actress sparkling christianlouboutin,0
579,California,CA,06,682302524901179392g,"Back in #WeHo at  #TRUSTHAIRSALON for some #hairbyren #mane (@ Trust Hair Salon in Los Angeles, CA) https://t.co/tjqaDChqkW",0,,0,,,,,11169695,6037,90069.0,6037700400.0,0,TMJ-ORL Cosmo Jobs,2015-12-30 13:49:33.731,Pacific Time (US & Canada),825.0,34.08332256,-118.3860178,0.0,Asian,thai,,,,,0.0,1,,,,1.0,,,,0.0,,,,,shrikha,,0.0,0.0,0.0,06037700400,941.0,back in weho at trusthairsalon for some hairbyren mane trust hair salon in los angeles ca,0
580,California,CA,06,713620955684282368g,viva la raza ! (Im peruvian so dont get offended lol) Def had to post this pic of CaptainÃâ¦ https://t.co/535gCJb7Ol,1,,0,,,,,11169695,6037,90015.0,6037207710.0,0,Liviera Leebong,2016-03-26 00:57:49.223,Pacific Time (US & Canada),270.0,34.04152956,-118.26902552,0.0,Hispanic,peruvian,,,,,0.0,1,,,1.0,,,,0.0,,,1.0,,0.0,shrikha,,1.0,1.0,0.0,06037207710,941.0,viva la raza im peruvian so dont get offended lol def had to post this pic of captain,1
581,California,CA,06,593642458581340161g,@lauwenrp @kuoalas @latinaavenger http://t.co/018ru2lEfi,0,0.0,0,1.0,,0.0,0.0,11169695,6075,94107.0,6075022702.0,0,DR. J,2015-04-29 23:06:06.549,Pacific Time (US & Canada),,37.762166,-122.396367,0.0,Hispanic,latina,,,,,0.0,1,,,1.0,,,,0.0,,,1.0,,0.0,lynn,,0.0,0.0,0.0,06075022702,941.0,,0
582,California,CA,06,590385505168019458g,@BestAsian_Cary sauted haha,0,0.0,0,1.0,,0.0,0.0,11169695,6037,90804.0,6037576901.0,1,Adrianna,2015-04-20 23:24:08.068,Pacific Time (US & Canada),,33.775563,-118.164099,0.0,Asian,asian,,,,,1.0,1,,,,1.0,,,,1.0,,,,,lynn,,0.0,0.0,0.0,06037576901,941.0,sauted haha,0
583,California,CA,06,679229104122499074g,"@YadadaSmores @andyruiz21 ohhhh you must be retarded and can't read huh? Fuck outta here, I'm done explaining to you special Ed niggas",-1,,0,,,,,11169695,6037,90746.0,6037543322.0,0,Trendinalia USA,2015-12-22 02:16:52.854,Pacific Time (US & Canada),985.0,33.8550981,-118.25354164,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,shrikha,,-1.0,0.0,1.0,06037543322,941.0,ohhhh you must be retarded and can not read huh fuck outta here done explaining to you special ed niggas,0
584,California,CA,06,716880215549616128g,"Not all Mexican Meals are ""heavy."" This tray of fresh fruit was a perfect complement to ourÃâ¦ https://t.co/S5vOOA1rKd",1,1.0,1,,,,,11169695,6059,92802.0,6059980000.0,0,DineHere.us,2016-04-04 00:48:57.701,Pacific Time (US & Canada),13369.0,33.80887368,-117.92385578,0.0,Hispanic,mexican,,,,,0.0,1,,,1.0,,,,0.0,,,1.0,,0.0,shrikha,,1.0,1.0,0.0,06059980000,941.0,not all mexican meals are heavy this tray of fresh fruit was perfect complement to our,1
585,California,CA,06,677232311549747200g,"#noms with a friend from Austin! (@ Barn Thai in Sunnyvale, CA) https://t.co/Up7eQisJ9A",1,,1,,,,,11169695,6085,94085.0,6085508900.0,0,TMJ- IND Health Jobs,2015-12-16 14:02:20.670,Central Time (US & Canada),781.0,37.389125,-122.003929,0.0,Asian,thai,,,,,0.0,1,,,,1.0,,,,0.0,,,,,shrikha,,1.0,1.0,0.0,06085508900,941.0,noms with friend from austin barn thai in sunnyvale ca,1
586,California,CA,06,587738650894438400g,"@daddyzaloski: @koolkiddkinah do you know this person thats spreading rumors about you? http://t.co/1IQ1VjXK75"" nigga what",0,0.0,0,0.0,,0.0,0.0,11169695,6013,94564.0,6013359103.0,0,Tina Marini Dovin,2015-04-13 16:06:28.967,null,,38.004419,-122.297001,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,ryan,,0.0,0.0,0.0,06013359103,941.0,do you know this person thats spreading rumors about you nigga what,0
587,California,CA,06,592392405422190593g,@SavWitTheShts its dry AF in yo jets niggaa  http://t.co/kTHGatdGWQ,-1,0.0,0,0.0,,0.0,0.0,11169695,6075,94124.0,6075023103.0,0,Duro,2015-04-26 12:18:50.611,Pacific Time (US & Canada),,37.729482,-122.373218,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,-1.0,0.0,1.0,06075023103,941.0,its dry af in yo jets niggaa,0
588,California,CA,06,718285684683968516g,"JIMENA LA LIVE at uschillel! #Libyan #refugee Penina Solomon shares her famous Libyan dessert,Ãâ¦ https://t.co/ZF3Sj75MKM",0,,0,,,,,11169695,6037,90007.0,6037224700.0,0,#hankrizy,2016-04-07 21:53:47.455,Pacific Time (US & Canada),766.0,34.0254097,-118.2838287,0.0,refugees,refugee,,,,,0.0,1,,1.0,,,,0.0,,,,,,,shrikha,,0.0,0.0,0.0,06037224700,941.0,jimena la live at uschillel libyan refugee penina solomon shares her famous libyan dessert,0
589,California,CA,06,682681560290574336g,@ThePhthailer does this man not have nips? #freethenipple,0,,0,,,,,11169695,6059,92612.0,6059062610.0,0,Mcdreamy,2015-12-31 14:55:42.598,Pacific Time (US & Canada),98.0,33.680711,-117.854765,0.0,Asian,thai,,,,,0.0,1,,,,1.0,,,,0.0,,,,,shrikha,,0.0,0.0,0.0,06059062610,941.0,does this man not have nips freethenipple,0
590,California,CA,06,591682676060344321g,@KC_Royal66 cause I'll be the nigga that stands outside & holds everybody's phones & shit,0,0.0,0,0.0,,0.0,0.0,11169695,6031,93230.0,6031000601.0,0,Grace Pettit,2015-04-24 13:18:37.718,Alaska,,36.344653,-119.661615,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,0.0,0.0,0.0,06031000601,941.0,cause ll be the nigga that stands outside holds everybody phones shit,0
591,California,CA,06,587681984966721537g,B  #Sandwichcubano #Portos #Downey #MaltaHatuey @ Porto's Bakery https://t.co/1R6gAjbixW,0,0.0,1,0.0,,0.0,0.0,11169695,6037,90241.0,6037550901.0,0,Jake,2015-04-13 12:21:18.690,America/Los_Angeles,,33.940628,-118.133454,0.0,Hispanic,cuban,,,,,0.0,1,,,1.0,,,,0.0,,,1.0,,0.0,ryan,,0.0,0.0,0.0,06037550901,941.0,sandwichcubano portos downey maltahatuey porto bakery,0
592,California,CA,06,716729780968812545g,Black Girls Do Bike LA being reoriented on Saturday by my modelÃâ¦ https://t.co/UKkNG7lEEr,0,,0,,,,,11169695,6037,91350.0,6037920314.0,0,Chase D. Troutner,2016-04-03 14:51:11.281,Pacific Time (US & Canada),958.0,34.4166,-118.506,0.0,Black,black girls,black girl,,,,0.0,1,1.0,,,,0.0,,,,,,,,shrikha,,0.0,0.0,0.0,06037920314,941.0,black girls do bike la being reoriented on saturday by my model,0
593,California,CA,06,589499157582221313g,So today is my bday! Woke up to this. A Chinese take out box with $120. Down side you broke and hungry in 45 min. http://t.co/hVLVplAq15,1,0.0,1,0.0,,0.0,0.0,11169695,6037,91767.0,6037402600.0,0,buster,2015-04-18 12:42:06.619,null,,34.065756,-117.748684,0.0,Asian,chinese,,,,,0.0,1,,,,1.0,,,,0.0,,,,,ryan,,1.0,1.0,0.0,06037402600,941.0,so today is my bday woke up to this chinese take out box with down side you broke and hungry in min,1
594,California,CA,06,590422650964443137g,this Chinese app is amazing,1,0.0,0,0.0,,0.0,0.0,11169695,6065,92201.0,6065049500.0,1,B.,2015-04-21 01:51:44.377,Arizona,,33.707624,-116.219683,0.0,Asian,chinese,,,,,1.0,1,,,,1.0,,,,1.0,,,,,lynn,,1.0,1.0,0.0,06065049500,941.0,this chinese app is amazing,1
595,California,CA,06,675484794134781954g,Banksy's painting of Steve Jobs shines positive light on accepting refugees https://t.co/WNtSKUetjw,1,,0,,,,,11169695,6037,90012.0,6037207400.0,0,Houston Press,2015-12-11 18:18:20.126,Pacific Time (US & Canada),5772.0,34.05161048,-118.24533538,0.0,refugees,refugee,refugees,,,,0.0,1,,1.0,,,,0.0,,,,,,,shrikha,,1.0,1.0,0.0,06037207400,941.0,banksy painting of steve jobs shines positive light on accepting refugees,1
596,California,CA,06,711673579436290048g,Trying a new Cuban restaurant in San Mateo #cubankitchen we'll see!! https://t.co/NSHamfbCug,0,,0,,,,,11169695,6081,94403.0,6081608501.0,0,Samuel Larsen,2016-03-20 15:59:38.309,Alaska,393.0,37.5338047,-122.2935203,0.0,Hispanic,cuban,,,,,0.0,1,,,1.0,,,,0.0,,,1.0,,0.0,shrikha,,0.0,0.0,0.0,06081608501,941.0,trying new cuban restaurant in san mateo cubankitchen we ll see,0
597,California,CA,06,590043525624025088g,My #thai #soup @ #Nakkara  @  #westhollywood @ #Losangeles #LA @ #California #USA #  https://t.co/wN21z2gpmN,0,0.0,1,0.0,,0.0,0.0,11169695,6037,90036.0,6037214400.0,0,Marco Carvajal,2015-04-20 00:45:14.166,Casablanca,,34.076264,-118.35745,0.0,Asian,thai,,,,,0.0,1,,,,1.0,,,,0.0,,,,,ryan,,0.0,0.0,0.0,06037214400,941.0,my thai soup nakkara westhollywood losangeles la california usa,0
598,California,CA,06,591671749042802689g,Just met an 82 year old lady who still goes out to clubs with her 91 year old black boyfriend #goals #holla,1,0.0,0,0.0,,0.0,0.0,11169695,6085,95116.0,6085503703.0,0,brit,2015-04-24 12:35:12.481,Pacific Time (US & Canada),,37.343917,-121.837555,0.0,Black,black boy,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,1.0,1.0,0.0,06085503703,941.0,just met an year old lady who still goes out to clubs with her year old black boyfriend goals holla,1
599,California,CA,06,588213711736803328g,control yo nigga,0,0.0,0,0.0,,0.0,0.0,11169695,6037,93552.0,6037910705.0,0,rina.,2015-04-14 23:34:12.269,Pacific Time (US & Canada),,34.567224,-118.02986,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,ryan,,0.0,0.0,0.0,06037910705,941.0,control yo nigga,0
600,California,CA,06,591121264103673857g,NIGGA!!!! https://t.co/CAxAbclq06,0,0.0,0,0.0,,0.0,0.0,11169695,6001,94587.0,6001440335.0,0,Pablo Escobar,2015-04-23 00:07:46.827,null,,37.58856,-122.016183,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,0.0,0.0,0.0,06001440335,941.0,nigga,0
601,California,CA,06,688755699711520769g,#steak #waygu #beef #japanese #mastrossteakhouse 33oz. Baby! I'm https://t.co/ObBbFQXrhH,0,,0,,,,,11169695,6059,92618.0,6059052518.0,0,TMJ-WV HRTA Jobs,2016-01-17 09:12:09.417,null,51.0,33.6536293,-117.7506027,0.0,Asian,japanese,,,,,0.0,1,,,,1.0,,,,0.0,,,,,shrikha,,0.0,0.0,0.0,06059052518,941.0,steak waygu beef japanese mastrossteakhouse oz baby,0
602,California,CA,06,707018194553163776g,Another great shot #rainbow #clouds #rain #bhanus #bhanusindian #indianfoodblogger https://t.co/KpY2bZcZPH,0,,0,,,,,11169695,6037,91775.0,6037480011.0,0,TMJ-CA Retail Jobs,2016-03-07 18:40:48.133,Pacific Time (US & Canada),174.0,34.1287041,-118.0730051,0.0,,indian,,,,,0.0,1,,,,,,,,,,,,,shrikha,,0.0,0.0,0.0,06037480011,941.0,another great shot rainbow clouds rain bhanus bhanusindian indianfoodblogger,0
603,California,CA,06,711775985557897216g,Real estate: Here are 9 smart Indian cities to invest in https://t.co/0WpTjxb2du,0,,0,,,,,11169695,6037,91342.0,6037106649.0,0,CompassUSAJobBoard,2016-03-20 22:46:33.959,Pacific Time (US & Canada),386.0,34.28665522,-118.45899658,0.0,,indian,,,,,0.0,1,,,,,,,,,,,,,shrikha,,0.0,0.0,0.0,06037106649,941.0,real estate here are smart indian cities to invest in,0
604,California,CA,06,701468172101226497g,Mmmmm... The #koreanbbq was so good last night!!!  #kanghodong #baekjeong #grilledbeef https://t.co/6qOKIVY9iZ,1,,1,,,,,11169695,6037,90020.0,6037212102.0,1,Track Shack,2016-02-21 11:06:59.867,Pacific Time (US & Canada),32.0,34.063736,-118.2973099,0.0,Asian,korean,,,,,1.0,1,,,,1.0,,,,1.0,,,,,shrikha,,1.0,1.0,0.0,06037212102,941.0,mmmmm the koreanbbq was so good last night kanghodong baekjeong grilledbeef,1
605,California,CA,06,588219309354254336g,Watching this spectacular game at a formerly British-themed Korean-owned American diner filled with https://t.co/Z580IoyVwm,1,0.0,1,0.0,,0.0,0.0,11169695,6037,90004.0,6037211410.0,1,Alisa,2015-04-14 23:56:26.928,Pacific Time (US & Canada),,34.07556,-118.308777,0.0,Asian,korean,,,,,1.0,1,,,,1.0,,,,1.0,,,,,ryan,,1.0,1.0,0.0,06037211410,941.0,watching this spectacular game at formerly british themed korean owned american diner filled with,1
606,California,CA,06,689530337811111936g,"Living for my dying wish"" -some face ass quote someone told me to use. Lol When I told niggas I https://t.co/rMAnfoEgg9",0,,0,,,,,11169695,6065,92557.0,6065042404.0,0,CertifiedMonte,2016-01-19 12:30:27.575,Hawaii,2218.0,33.9431,-117.228,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,shrikha,,0.0,0.0,0.0,06065042404,941.0,living for my dying wish some face ass quote someone told me to use lol when told niggas,0
607,California,CA,06,588228361434112000g,@YoungFlash_831 nigga your bday in 28 minutes,0,0.0,0,0.0,,0.0,0.0,11169695,6053,93930.0,6053011304.0,0,Jason Weis,2015-04-15 00:32:25.078,null,,36.209522,-121.143588,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,ryan,,0.0,0.0,0.0,06053011304,941.0,nigga your bday in minutes,0
608,California,CA,06,687606216848240641g,#InstaBeauty #Now & #Forever #LoveIs #ModernFamily @ Earl Burns Miller Japanese Garden https://t.co/cPj8aGL3AN,0,,0,,,,,11169695,6037,90815.0,6037574601.0,0,TTWN Cincinnati,2016-01-14 05:04:32.297,Pacific Time (US & Canada),218.0,33.7822342,-118.1222763,0.0,Asian,japanese,,,,,0.0,1,,,,1.0,,,,0.0,,,,,shrikha,,0.0,0.0,0.0,06037574601,941.0,instabeauty now forever loveis modernfamily earl burns miller japanese garden,0
609,California,CA,06,591003270358835200g,@lesliecabreraaa niggas unfaithful,-1,0.0,0,0.0,,0.0,0.0,11169695,6071,92345.0,6071010020.0,0,Jeff Hoffer,2015-04-22 16:18:55.006,Arizona,,34.389994,-117.30403,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,-1.0,0.0,1.0,06071010020,941.0,niggas unfaithful,0
610,California,CA,06,587806691405643776g,Once Again @TrevRichHD Got My Notifications Going Crazy .  My nigga haha,1,0.0,0,0.0,,0.0,0.0,11169695,6065,92503.0,6065041409.0,1,Darling Moraga,2015-04-13 20:36:51.003,null,,33.872849,-117.477227,1.0,Black,nigga,,,,,1.0,1,1.0,,,,1.0,,,,,,,,ryan,,1.0,1.0,0.0,06065041409,941.0,once again got my notifications going crazy my nigga haha,1
611,California,CA,06,675864521081274368g,"I'm at Lakeside Chinese Cuisine in Mission Viejo, CA https://t.co/MNDMaX3YT5",0,,0,,,,,11169695,6059,92692.0,6059032037.0,0,David Ishmael,2015-12-12 19:27:14.048,Pacific Time (US & Canada),248.0,33.6284738,-117.635068,0.0,Asian,chinese,,,,,0.0,1,,,,1.0,,,,0.0,,,,,shrikha,,0.0,0.0,0.0,06059032037,941.0,at lakeside chinese cuisine in mission viejo ca,0
612,California,CA,06,592429609179721728g,Niggas be thinking they could run game on me boy I'm the mf game runner,-1,0.0,0,0.0,,0.0,0.0,11169695,6029,93309.0,6029002815.0,0,Lovng M Lf,2015-04-26 14:46:40.512,Arizona,,35.328895,-119.04051,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,-1.0,0.0,1.0,06029002815,941.0,niggas be thinking they could run game on me boy the mf game runner,0
613,California,CA,06,591536593858535424g,"Plus everyone told me to make sure I say hi to you or else, so that made me say fuck those niggas from the get go",-1,0.0,0,0.0,,0.0,0.0,11169695,6037,90028.0,6037190201.0,0,SPIVEY FOR PROM KING,2015-04-24 03:38:08.742,Pacific Time (US & Canada),,34.102623,-118.332791,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,-1.0,0.0,1.0,06037190201,941.0,plus everyone told me to make sure say hi to you or else so that made me say fuck those niggas from the get go,0
614,California,CA,06,679572447478284288g,iamtheonewhojokes nigga why your computer got split personalities. You ole https://t.co/lLOUCILdUN,0,,0,,,,,11169695,6037,90813.0,6037575401.0,0,Me Myself & I,2015-12-23 01:01:12.256,Arizona,54.0,33.7867165,-118.2032928,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,shrikha,,0.0,0.0,0.0,06037575401,941.0,iamtheonewhojokes nigga why your computer got split personalities you ole,0
615,California,CA,06,683469149243183104g,"I'm a capricorn + latino = ""Overly Passionate""(that's putting it in  nicer words)  #word https://t.co/uHkb0KNQ9V",1,1.0,0,,,,,11169695,6037,90012.0,6037207400.0,0,Aisha Sanchez,2016-01-02 19:05:18.350,Quito,928.0,34.0522,-118.243,0.0,Hispanic,latino,,,,,0.0,1,,,1.0,,,,0.0,,,1.0,,0.0,shrikha,,1.0,1.0,0.0,06037207400,941.0,capricorn latino overly passionate that putting it in nicer words word,1
616,California,CA,06,698181100858814465g,#redcarpet moment!#holidays #pinoy #filipino in #sanfrancisco #california #mensfashion #fashion https://t.co/8K1VUpXwVh,0,,0,,,,,11169695,6075,94118.0,6075980300.0,0,Lorain Weather,2016-02-12 09:25:20.959,null,527.0,37.7713194,-122.4679594,0.0,Asian,filipino,,,,,0.0,1,,,,1.0,,,,0.0,,,,,shrikha,,0.0,0.0,0.0,06075980300,941.0,redcarpet moment holidays pinoy filipino in sanfrancisco california mensfashion fashion,0
617,California,CA,06,720360153191723008g,New beanie #teampunishment #mma #mexicanfighter #party #boardshorts #HB #starfist sick!!! @Ãâ¦ https://t.co/dlxx9zBnB0,1,,0,,,,,11169695,6059,92649.0,6059099603.0,0,Tyco Careers,2016-04-13 15:16:59.072,null,49.0,33.73969,-118.02627,0.0,Hispanic,mexican,,,,,0.0,1,,,1.0,,,,0.0,,,1.0,,0.0,shrikha,,1.0,1.0,0.0,06059099603,941.0,new beanie teampunishment mma mexicanfighter party boardshorts hb starfist sick,1
618,California,CA,06,587803471824302080g,Yes because a woman wearing a hijab sitting next to you means you're gonna die!,-2,1.0,0,0.0,,0.0,0.0,11169695,6097,95492.0,6097153807.0,1,ig:ccx7_,2015-04-13 20:24:03.347,null,,38.54418,-122.7941,1.0,anti-islamic,hijab,,,,,1.0,1,,1.0,,,,1.0,,,1.0,,1.0,,ryan,,-1.0,0.0,1.0,06097153807,941.0,yes because woman wearing hijab sitting next to you means you re gonna die,0
619,California,CA,06,591669600502198272g,Some niggas say they get so high that I ain't fuckin' wit' em' I say if them niggas got that high man I ain't fuckin' wit' em',-1,0.0,0,0.0,,0.0,0.0,11169695,6019,93722.0,6019004211.0,0,Gilly Campbell,2015-04-24 12:26:40.256,Pacific Time (US & Canada),,36.834609,-119.889103,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,-1.0,0.0,1.0,06019004211,941.0,some niggas say they get so high that ain fuckin wit em say if them niggas got that high man ain fuckin wit em,0
620,California,CA,06,591349424648888321g,I would be so pissed if someone buried me in the graveyard that the ghetto ass orange line trolley passes through,-1,0.0,0,0.0,,0.0,0.0,11169695,6073,92102.0,6073004000.0,0,mel,2015-04-23 15:14:24.356,Pacific Time (US & Canada),,32.709601,-117.119951,1.0,Black,ghetto,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,-1.0,0.0,1.0,06073004000,941.0,would be so pissed if someone buried me in the graveyard that the ghetto ass orange line trolley passes through,0
621,California,CA,06,704014987426029568g,@FoxNews @kmele Asian only award shows fob award shows,-1,,0,,,,,11169695,6107,93292.0,6107001704.0,0,itzmekhriz,2016-02-28 11:47:07.772,null,1711.0,36.30074011,-119.26215298,0.0,Asian,asian,fob,,,,0.0,1,,,,1.0,,,,0.0,,,,,shrikha,,-1.0,0.0,1.0,06107001704,941.0,asian only award shows fob award shows,0
622,California,CA,06,716728295748976640g,Replay last week food?? but this time with pad-thai ?? #foodpornÃâ¦ https://t.co/yPFRNraV2R,1,,1,,,,,11169695,6037,91205.0,6037302201.0,0,CA Non-Metro Jobs,2016-04-03 14:45:17.263,Pacific Time (US & Canada),48.0,34.1449394,-118.2481308,0.0,Asian,thai,,,,,0.0,1,,,,1.0,,,,0.0,,,,,shrikha,,1.0,1.0,0.0,06037302201,941.0,replay last week food but this time with pad thai foodporn,1
623,California,CA,06,588888214976344065g,niggas gettin murked again?,-1,0.0,0,0.0,,0.0,0.0,11169695,6037,91104.0,6037461501.0,0,Harker Jones,2015-04-16 20:14:26.363,Pacific Time (US & Canada),,34.169419,-118.138711,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,ryan,,-1.0,0.0,1.0,06037461501,941.0,niggas gettin murked again,0
